k,m,q,p,eps,rank_success,gap_mean,gap_std,gap_rmse
100,100,0.8,0.6,0.5,0.538,0.497,0.576474911269626,0.5761944116355173
100,100,0.8,0.7,0.1,0.263,0.075,0.667698150979034,0.66783231428256
100,100,0.8,0.7,0.2,0.369,0.226,0.6792535501455884,0.6794115100585212
100,100,0.8,0.7,0.30000000000000004,0.425,0.286,0.6947565664941113,0.6945502141674136
100,100,0.8,0.7,0.4,0.509,0.405,0.6703912472761144,0.6700746227100381
100,100,0.8,0.7,0.5,0.581,0.519,0.6115660332400852,0.6115553940568262
100,100,0.8,0.7,0.6000000000000001,0.658,0.631,0.5358415121340695,0.5364699432400664
100,100,0.8,0.75,0.1,0.24,0.058,0.6473446184645819,0.6483826030978931
100,100,0.8,0.75,0.2,0.314,0.19,0.6342730502727532,0.6340346993658944
100,100,0.8,0.75,0.30000000000000004,0.401,0.283,0.6628350853344672,0.6627216610312356
100,100,0.8,0.75,0.4,0.501,0.431,0.6209868151777658,0.621449917531574
100,100,0.8,0.75,0.5,0.579,0.525,0.5981076263790093,0.5983310120660636
100,100,0.8,0.75,0.6000000000000001,0.644,0.598,0.5768264285976576,0.5765414122159831
100,100,0.8,0.8,0.1,0.239,0.097,0.6098876642160939,0.6095900261651268
100,100,0.8,0.8,0.2,0.299,0.18,0.6212777044011687,0.6212889826803627
100,100,0.8,0.8,0.30000000000000004,0.4,0.286,0.6577511966060088,0.6575712889109439
100,100,0.8,0.8,0.4,0.466,0.396,0.6160873019009266,0.6157921727336261
100,100,0.8,0.8,0.5,0.556,0.506,0.5918735627769789,0.5916079783099616
100,100,0.8,0.8,0.6000000000000001,0.641,0.6,0.5677343765550246,0.5674504383644444
100,100,0.8,0.8,0.7000000000000001,0.725,0.711,0.4834384270129059,0.48332183894378283
100,100,0.8,0.9,0.1,0.178,0.099,0.4974398922949852,0.4971921157862421
100,100,0.8,0.9,0.2,0.256,0.193,0.5310678233832596,0.53084837759948
100,100,0.8,0.9,0.30000000000000004,0.371,0.299,0.594939453182383,0.5946427498927402
100,100,0.8,0.9,0.4,0.433,0.384,0.5786872029679583,0.5786190456595773
100,100,0.8,0.9,0.5,0.537,0.497,0.5747358709192608,0.5744562646538028
100,100,0.8,0.9,0.6000000000000001,0.609,0.58,0.5494560054289168,0.5495452665613635
100,100,0.8,0.9,0.7000000000000001,0.704,0.682,0.5110157895184229,0.5110772935672254
100,100,0.8,0.9,0.8,0.812,0.798,0.4351843119706699,0.43497126341863096
100,100,0.9,0.6,0.1,0.314,0.088,0.7299238239630139,0.7296574538781879
100,100,0.9,0.6,0.2,0.334,0.174,0.6813135755202506,0.6814690014960328
100,100,0.9,0.6,0.30000000000000004,0.406,0.284,0.6691724678973215,0.6690291473471093
100,100,0.9,0.6,0.4,0.465,0.363,0.6600505031182589,0.6607571414672716
100,100,0.9,0.6,0.5,0.526,0.487,0.5728517776520896,0.5727128425310541
100,100,0.9,0.7,0.1,0.274,0.085,0.6754489108964729,0.6752777206453653
100,100,0.9,0.7,0.2,0.362,0.211,0.6847977423648153,0.6845436436049932
100,100,0.9,0.7,0.30000000000000004,0.426,0.302,0.677683742799881,0.6773477688750439
100,100,0.9,0.7,0.4,0.498,0.423,0.6280648576902432,0.6281719509815764
100,100,0.9,0.7,0.5,0.561,0.498,0.6134919497209171,0.6131883886702356
100,100,0.9,0.7,0.6000000000000001,0.624,0.574,0.5872553693827488,0.5875372328627354
100,100,0.9,0.75,0.1,0.261,0.084,0.6567917290704683,0.6566582063752802
100,100,0.9,0.75,0.2,0.335,0.174,0.6827812169283731,0.682934843158555
100,100,0.9,0.75,0.30000000000000004,0.414,0.307,0.6535886918989482,0.653299318842443
100,100,0.9,0.75,0.4,0.466,0.374,0.6469486398026837,0.6471475874945375
100,100,0.9,0.75,0.5,0.553,0.499,0.5986295660568038,0.5983310120660636
100,100,0.9,0.75,0.6000000000000001,0.656,0.616,0.5629039534954973,0.5628498911788116
100,100,0.9,0.8,0.1,0.238,0.107,0.5982548862390585,0.5979966555090421
100,100,0.9,0.8,0.2,0.328,0.196,0.6496198934808001,0.6493073232299171
100,100,0.9,0.8,0.30000000000000004,0.408,0.298,0.6554583324862272,0.655133574166368
100,100,0.9,0.8,0.4,0.491,0.419,0.622757438194701,0.6227358990776106
100,100,0.9,0.8,0.5,0.55,0.496,0.5986170247682089,0.5983310120660636
100,100,0.9,0.8,0.6000000000000001,0.658,0.614,0.5703764803437544,0.5702630971753302
100,100,0.9,0.8,0.7000000000000001,0.718,0.688,0.5243385651760997,0.5242136968832463
100,100,0.9,0.9,0.1,0.177,0.09,0.506118717452888,0.5059644256269407
100,100,0.9,0.9,0.2,0.259,0.171,0.5639832241096158,0.5644466316668034
100,100,0.9,0.9,0.30000000000000004,0.357,0.292,0.5805799454623567,0.5803447251418763
100,100,0.9,0.9,0.4,0.45,0.396,0.5895180502168966,0.5892367945062494
100,100,0.9,0.9,0.5,0.541,0.501,0.5747428375624434,0.5744562646538028
100,100,0.9,0.9,0.6000000000000001,0.641,0.611,0.5458726746934462,0.5457105459856901
100,100,0.9,0.9,0.7000000000000001,0.715,0.698,0.4950162028065758,0.49477267507411926
100,100,0.9,0.9,0.8,0.819,0.811,0.41164116466705375,0.41158231254513356
500,1,0.6,0.6,0.1,0.747,0.02208200000000001,0.030701854665148177,0.08374291611832012
500,1,0.6,0.6,0.2,0.886,0.04012200000000001,0.030814974909590294,0.16281765260560663
500,1,0.6,0.6,0.30000000000000004,0.961,0.059374000000000024,0.033179044184137876,0.24290043227627242
500,1,0.6,0.6,0.4,0.993,0.07898600000000003,0.03219609281251986,0.32262290681227207
500,1,0.6,0.6,0.5,0.999,0.10000000000000003,0.03287833610426454,0.4013476099343311
500,1,0.6,0.7,0.1,0.709,0.018922000000000005,0.03036913235837008,0.08657369115383726
500,1,0.6,0.7,0.2,0.876,0.04060000000000001,0.03266623766342067,0.1627094834359694
500,1,0.6,0.7,0.30000000000000004,0.964,0.061422000000000025,0.033221402402330596,0.240877603774199
500,1,0.6,0.7,0.4,0.996,0.08260600000000004,0.03319558269876747,0.3191234808032778
500,1,0.6,0.7,0.5,0.998,0.10051000000000003,0.035322508115641776,0.4010469947524853
500,1,0.6,0.7,0.6000000000000001,0.998,0.12146200000000004,0.036492386195619626,0.4799260151314993
500,1,0.6,0.75,0.1,0.742,0.01975999999999999,0.0294442076028777,0.08546667186687454
500,1,0.6,0.75,0.2,0.92,0.039866,0.029788477594489403,0.1628783717993276
500,1,0.6,0.75,0.30000000000000004,0.967,0.05946000000000001,0.032238047268587644,0.2426885741026965
500,1,0.6,0.75,0.4,0.986,0.08057600000000002,0.035122725261998514,0.32134726387507956
500,1,0.6,0.75,0.5,0.996,0.09839200000000002,0.03650220194381081,0.40326178098103965
500,1,0.6,0.75,0.6000000000000001,1.0,0.11807400000000004,0.03638013246317332,0.48329583072896465
500,1,0.6,0.8,0.1,0.753,0.020791999999999984,0.027327779703875368,0.08378524929842962
500,1,0.6,0.8,0.2,0.927,0.04149799999999999,0.028776728377216468,0.16109052113640954
500,1,0.6,0.8,0.30000000000000004,0.976,0.060804,0.031088648862375598,0.24120585399197927
500,1,0.6,0.8,0.4,0.985,0.079322,0.033773317174256835,0.3224498038454978
500,1,0.6,0.8,0.5,1.0,0.09965,0.03445769627866656,0.4018286550259949
500,1,0.6,0.8,0.6000000000000001,0.999,0.12071000000000001,0.03662875326250628,0.480686205335664
500,1,0.6,0.8,0.7000000000000001,1.0,0.13943,0.03904525107656026,0.561926803062463
500,1,0.6,0.9,0.1,0.799,0.02011999999999998,0.022299122199110216,0.08293110393573695
500,1,0.6,0.9,0.2,0.931,0.039815999999999976,0.026319172533399337,0.1623296645718213
500,1,0.6,0.9,0.30000000000000004,0.986,0.060113999999999966,0.027440261878706115,0.2414487688931133
500,1,0.6,0.9,0.4,0.991,0.07965999999999997,0.03163449290159621,0.32189665422305963
500,1,0.6,0.9,0.5,0.998,0.09965599999999998,0.03341961302191475,0.40173507688525284
500,1,0.6,0.9,0.6000000000000001,0.999,0.11903999999999998,0.035134838221583656,0.4822403384205847
500,1,0.6,0.9,0.7000000000000001,1.0,0.13919399999999996,0.037326607663162197,0.5620455960151276
500,1,0.6,0.9,0.8,1.0,0.160042,0.03963075614762898,0.6411827103096278
500,1,0.7,0.6,0.1,0.883,0.04084800000000002,0.03292143248275684,0.06768822645039534
500,1,0.7,0.6,0.2,0.993,0.08089200000000002,0.03223581057587172,0.12338891360247888
500,1,0.7,0.6,0.30000000000000004,1.0,0.12101000000000003,0.0329279843317527,0.18199062613222697
500,1,0.7,0.6,0.4,1.0,0.16102800000000003,0.032325410254908565,0.2411462294957149
500,1,0.7,0.6,0.5,1.0,0.20002199999999998,0.03170679480548036,0.3016473371339452
500,1,0.7,0.7,0.1,0.894,0.03958599999999996,0.0302819682583811,0.06757168045860636
500,1,0.7,0.7,0.2,0.992,0.07965799999999999,0.03166590857319218,0.12443441646104188
500,1,0.7,0.7,0.30000000000000004,1.0,0.11955199999999998,0.03236254981658012,0.18332421553084585
500,1,0.7,0.7,0.4,1.0,0.15971799999999997,0.03293182322588563,0.24252599860633503
500,1,0.7,0.7,0.5,1.0,0.19797199999999998,0.03333920692996038,0.30386066543730206
500,1,0.7,0.7,0.6000000000000001,1.0,0.23811999999999997,0.03584207379957601,0.363648874602961
500,1,0.7,0.75,0.1,0.915,0.04061199999999998,0.029621189558673537,0.06635866183099236
500,1,0.7,0.75,0.2,0.996,0.08087199999999996,0.030512204289605355,0.12296968732171361
500,1,0.7,0.75,0.30000000000000004,1.0,0.120956,0.030623648898716695,0.18164147103566416
500,1,0.7,0.75,0.4,1.0,0.16008799999999995,0.033037489791625095,0.24217380535474933
500,1,0.7,0.75,0.5,1.0,0.19907599999999998,0.03279594178854753,0.30270406670542105
500,1,0.7,0.75,0.6000000000000001,1.0,0.24035800000000002,0.03610289815589956,0.36144776109418647
500,1,0.7,0.8,0.1,0.933,0.039948000000000004,0.027256195556170273,0.06594239910709952
500,1,0.7,0.8,0.2,0.996,0.07683199999999997,0.029135487856781342,0.12656375468513886
500,1,0.7,0.8,0.30000000000000004,1.0,0.120582,0.03168427321510106,0.18219140484666124
500,1,0.7,0.8,0.4,1.0,0.159382,0.033089650965233856,0.24288032443983604
500,1,0.7,0.8,0.5,1.0,0.20030799999999999,0.03434898817998851,0.3016520644716359
500,1,0.7,0.8,0.6000000000000001,1.0,0.24264,0.03466883800083772,0.3590360650408258
500,1,0.7,0.8,0.7000000000000001,1.0,0.279034,0.0368297063696043,0.42257241272946355
500,1,0.7,0.9,0.1,0.949,0.039394000000000026,0.023719852347672734,0.06507807618545587
500,1,0.7,0.9,0.2,1.0,0.08073000000000004,0.024893750195557084,0.12183764607049823
500,1,0.7,0.9,0.30000000000000004,1.0,0.11968000000000001,0.028388721695763605,0.18253880683295817
500,1,0.7,0.9,0.4,1.0,0.15995600000000001,0.030541559404373107,0.24197722206852446
500,1,0.7,0.9,0.5,1.0,0.19855600000000004,0.03291951637795668,0.30323439118939
500,1,0.7,0.9,0.6000000000000001,1.0,0.2399,0.03410503120000263,0.36170982845369304
500,1,0.7,0.9,0.7000000000000001,1.0,0.27885000000000004,0.03776574839390519,0.4228382054639813
500,1,0.7,0.9,0.8,1.0,0.321048,0.03778308162732703,0.4804384997062579
500,1,0.75,0.6,0.1,0.95,0.05133600000000001,0.032077220142213876,0.058276101448192286
500,1,0.75,0.6,0.2,1.0,0.09806000000000004,0.032151611563436835,0.10688524687720004
500,1,0.75,0.6,0.30000000000000004,1.0,0.15045000000000003,0.03099487348227415,0.1527249946799803
500,1,0.75,0.6,0.4,1.0,0.201486,0.03184678982286945,0.2010497749314831
500,1,0.75,0.6,0.5,1.0,0.247752,0.031146052279102273,0.25416168082541474
500,1,0.75,0.7,0.1,0.951,0.04947599999999997,0.029663265722663323,0.05858074769068762
500,1,0.75,0.7,0.2,0.998,0.09984599999999998,0.03179482969281635,0.10507484951214544
500,1,0.75,0.7,0.30000000000000004,1.0,0.14795199999999997,0.03216682142208647,0.15540998680908516
500,1,0.75,0.7,0.4,1.0,0.20010399999999998,0.03364236901576632,0.20270443507728195
500,1,0.75,0.7,0.5,1.0,0.24820799999999996,0.034234379339031826,0.2541063399445201
500,1,0.75,0.7,0.6000000000000001,1.0,0.301354,0.03395036540762576,0.3005676429690995
500,1,0.75,0.75,0.1,0.952,0.05026400000000001,0.029263538040685693,0.057698942797940404
500,1,0.75,0.75,0.2,0.999,0.10092799999999999,0.030252901580741887,0.1035837052822499
500,1,0.75,0.75,0.30000000000000004,1.0,0.150964,0.0323813411589955,0.15250977673578836
500,1,0.75,0.75,0.4,1.0,0.19892600000000002,0.032289768552176926,0.20364758775885367
500,1,0.75,0.75,0.5,1.0,0.24825,0.03413189837214577,0.25405094764633335
500,1,0.75,0.75,0.6000000000000001,1.0,0.29980399999999996,0.03455354586046897,0.3021760943555927
500,1,0.75,0.8,0.1,0.964,0.04871600000000004,0.028958555591430016,0.05888809726931239
500,1,0.75,0.8,0.2,1.0,0.10107200000000001,0.028183064082904486,0.10286029360253646
500,1,0.75,0.8,0.30000000000000004,1.0,0.15029800000000001,0.031083780294510487,0.15289187028746823
500,1,0.75,0.8,0.4,1.0,0.19803800000000002,0.032953672033636874,0.20463017372811862
500,1,0.75,0.8,0.5,1.0,0.250224,0.033134751179626144,0.25196202888530644
500,1,0.75,0.8,0.6000000000000001,1.0,0.298298,0.034801240241151214,0.30370053012795356
500,1,0.75,0.8,0.7000000000000001,1.0,0.35032599999999997,0.03508835870936282,0.35142832555159814
500,1,0.75,0.9,0.1,0.984,0.04942799999999997,0.023028572060184948,0.055563585197501465
500,1,0.75,0.9,0.2,1.0,0.09949600000000001,0.024792431277481607,0.1035137865214098
500,1,0.75,0.9,0.30000000000000004,1.0,0.15132199999999998,0.028388416972741134,0.15136130284851548
500,1,0.75,0.9,0.4,1.0,0.201562,0.029949509664252083,0.2006831233562006
500,1,0.75,0.9,0.5,1.0,0.24864,0.03104916183168959,0.25326850574044935
500,1,0.75,0.9,0.6000000000000001,1.0,0.299278,0.034719103273732906,0.3027175779501416
500,1,0.75,0.9,0.7000000000000001,1.0,0.34898599999999996,0.035617923022552,0.35281467656547405
500,1,0.75,0.9,0.8,1.0,0.40096000000000004,0.03623842744413205,0.4006804612156675
500,1,0.8,0.6,0.1,0.97,0.06152199999999999,0.03320671923274267,0.05081476163478482
500,1,0.8,0.6,0.2,1.0,0.1197,0.03217280045456236,0.0864993872810669
500,1,0.8,0.6,0.30000000000000004,1.0,0.180904,0.03252877041796852,0.12345412103287606
500,1,0.8,0.6,0.4,1.0,0.240516,0.030580858930594673,0.1623865757998487
500,1,0.8,0.6,0.5,1.0,0.30027,0.03088100932185889,0.20210085601006245
500,1,0.8,0.7,0.1,0.972,0.059947999999999994,0.03037709768993845,0.05025940707967018
500,1,0.8,0.7,0.2,1.0,0.12067199999999999,0.030651197560811767,0.08503815614181674
500,1,0.8,0.7,0.30000000000000004,1.0,0.180022,0.030674034824463722,0.12383325886045321
500,1,0.8,0.7,0.4,1.0,0.24026,0.032873653235943795,0.1630842236391982
500,1,0.8,0.7,0.5,1.0,0.30064599999999997,0.03328577213505235,0.2021109893103292
500,1,0.8,0.7,0.6000000000000001,1.0,0.36060000000000003,0.032867861145749924,0.24164348946330014
500,1,0.8,0.75,0.1,0.973,0.05897800000000004,0.02850396449604848,0.04994464936306989
500,1,0.8,0.75,0.2,1.0,0.11910400000000002,0.02914760310500277,0.08598195159450618
500,1,0.8,0.75,0.30000000000000004,1.0,0.180706,0.03168693146433756,0.1234265611608782
500,1,0.8,0.75,0.4,1.0,0.240266,0.03183486614865379,0.16287233036952595
500,1,0.8,0.75,0.5,1.0,0.299456,0.033595486612351975,0.20333574206223556
500,1,0.8,0.75,0.6000000000000001,1.0,0.362428,0.032396950140073044,0.23976857175201263
500,1,0.8,0.8,0.1,0.985,0.05995800000000001,0.02717021266859088,0.04838226947963478
500,1,0.8,0.8,0.2,1.0,0.119734,0.02963882088922739,0.08555823747600227
500,1,0.8,0.8,0.30000000000000004,1.0,0.179034,0.028864094996725247,0.12435865872547842
500,1,0.8,0.8,0.4,1.0,0.241106,0.03195211576252347,0.1620716508214808
500,1,0.8,0.8,0.5,1.0,0.301086,0.03270826247960037,0.20158258853383146
500,1,0.8,0.8,0.6000000000000001,1.0,0.36088200000000004,0.03462624803603549,0.2416095941803637
500,1,0.8,0.8,0.7000000000000001,1.0,0.41869399999999996,0.03367171139321771,0.2833120470435383
500,1,0.8,0.9,0.1,0.998,0.06061799999999998,0.022969320095851016,0.04558512915414414
500,1,0.8,0.9,0.2,1.0,0.12107,0.025516390539929178,0.08294805603508743
500,1,0.8,0.9,0.30000000000000004,1.0,0.180834,0.028112110108185304,0.12243380252201601
500,1,0.8,0.9,0.4,1.0,0.24329599999999998,0.029834384097454997,0.15951596785275138
500,1,0.8,0.9,0.5,1.0,0.299716,0.03219484200694038,0.2028525375734797
500,1,0.8,0.9,0.6000000000000001,1.0,0.360154,0.03253697802407193,0.24204069905699754
500,1,0.8,0.9,0.7000000000000001,1.0,0.419442,0.03314198284694246,0.2825067857592098
500,1,0.8,0.9,0.8,1.0,0.47985200000000006,0.03507877729648822,0.32206215549176226
500,1,0.9,0.6,0.1,0.992,0.07936399999999998,0.031817099676617784,0.03790989316787903
500,1,0.9,0.6,0.2,1.0,0.15875,0.03181996244513825,0.052087042534588214
500,1,0.9,0.6,0.30000000000000004,1.0,0.24027199999999999,0.031722994252818625,0.0676223040128034
500,1,0.9,0.6,0.4,1.0,0.318534,0.029375461898696355,0.08659540403508725
500,1,0.9,0.6,0.5,1.0,0.39856600000000003,0.030107243149947966,0.10580357271850513
500,1,0.9,0.7,0.1,0.991,0.08100000000000003,0.030837752300823848,0.03620795492705986
500,1,0.9,0.7,0.2,1.0,0.160252,0.031747257903390405,0.05086043649045887
500,1,0.9,0.7,0.30000000000000004,1.0,0.23820800000000003,0.03026325495713574,0.06879825579184405
500,1,0.9,0.7,0.4,1.0,0.32000799999999996,0.03154480957322473,0.08598139333600033
500,1,0.9,0.7,0.5,1.0,0.398842,0.030138137688705047,0.10554780907247671
500,1,0.9,0.7,0.6000000000000001,1.0,0.47991600000000006,0.029518812718405594,0.12365539211858097
500,1,0.9,0.75,0.1,0.997,0.08023799999999999,0.029991713169788402,0.03590459580610818
500,1,0.9,0.75,0.2,1.0,0.16061799999999996,0.03031536074496057,0.04968947574688228
500,1,0.9,0.75,0.30000000000000004,1.0,0.24033999999999997,0.030238895330199977,0.0668789353982254
500,1,0.9,0.75,0.4,1.0,0.32064,0.03067486507463964,0.08507653025364871
500,1,0.9,0.75,0.5,1.0,0.400818,0.030420853115984497,0.10373799689602649
500,1,0.9,0.75,0.6000000000000001,1.0,0.479622,0.029811236569887965,0.12401082210839512
500,1,0.9,0.8,0.1,0.996,0.07881399999999997,0.02645405869089319,0.03388161743482743
500,1,0.9,0.8,0.2,1.0,0.16023199999999999,0.028599652377539767,0.048975667427815624
500,1,0.9,0.8,0.30000000000000004,1.0,0.24072799999999997,0.029508588118931985,0.06620465240449501
500,1,0.9,0.8,0.4,1.0,0.31892,0.031220511211706974,0.0868775690267632
500,1,0.9,0.8,0.5,1.0,0.39935000000000004,0.03022513952091966,0.10508600287383664
500,1,0.9,0.8,0.6000000000000001,1.0,0.47978799999999994,0.030731408615217694,0.1240741713653572
500,1,0.9,0.8,0.7000000000000001,1.0,0.561874,0.02938468280556357,0.141213979477954
500,1,0.9,0.9,0.1,1.0,0.079794,0.022447660489713875,0.030193972908512723
500,1,0.9,0.9,0.2,1.0,0.16021999999999997,0.02533411568256166,0.047155317833729025
500,1,0.9,0.9,0.30000000000000004,1.0,0.24055,0.02726427774287886,0.0653980122022069
500,1,0.9,0.9,0.4,1.0,0.319884,0.028261798832934764,0.08495000882872235
500,1,0.9,0.9,0.5,1.0,0.40153,0.02866057446263992,0.10255217208816204
500,1,0.9,0.9,0.6000000000000001,1.0,0.480808,0.029516272568641623,0.12278872912446004
500,1,0.9,0.9,0.7000000000000001,1.0,0.560538,0.02868702671071892,0.14237897316668646
500,1,0.9,0.9,0.8,1.0,0.6404719999999999,0.029359414013075746,0.16220448822397
500,5,0.6,0.6,0.1,0.675,0.03807,0.07306650267950296,0.09575332892385519
500,5,0.6,0.6,0.2,0.838,0.07371000000000001,0.07162727390014482,0.14517058930788979
500,5,0.6,0.6,0.30000000000000004,0.924,0.11107,0.07355110376374283,0.2027286363590502
500,5,0.6,0.6,0.4,0.966,0.13974,0.07167335257590138,0.26993925242543
500,5,0.6,0.6,0.5,0.992,0.18202000000000002,0.07569576903268405,0.32685684940046766
500,5,0.6,0.7,0.1,0.697,0.040339999999999994,0.06980226899432966,0.09179760345455648
500,5,0.6,0.7,0.2,0.844,0.07338999999999998,0.06808703065741481,0.14374039098318886
500,5,0.6,0.7,0.30000000000000004,0.918,0.11016,0.0745904694859748,0.2039544066697261
500,5,0.6,0.7,0.4,0.963,0.14359,0.07539825460046669,0.2672551215599058
500,5,0.6,0.7,0.5,0.992,0.17861000000000002,0.07771362369177817,0.3306431611269164
500,5,0.6,0.7,0.6000000000000001,0.995,0.21544999999999997,0.0803022163202607,0.39283673453484474
500,5,0.6,0.75,0.1,0.689,0.03816999999999999,0.06918046716405604,0.0927582880393984
500,5,0.6,0.75,0.2,0.842,0.07375,0.07079865782590762,0.14472905720690646
500,5,0.6,0.75,0.30000000000000004,0.931,0.11272,0.07362079612189495,0.2012172954792903
500,5,0.6,0.75,0.4,0.972,0.14589,0.07437835733625771,0.26476121317141604
500,5,0.6,0.75,0.5,0.988,0.18425,0.07543956938257686,0.32462824892482783
500,5,0.6,0.75,0.6000000000000001,0.995,0.22241,0.07732574714266374,0.38541860359873664
500,5,0.6,0.8,0.1,0.701,0.03532,0.06132583842442318,0.08911004432722497
500,5,0.6,0.8,0.2,0.867,0.07325,0.06503358260827145,0.1424454281470627
500,5,0.6,0.8,0.30000000000000004,0.93,0.10769,0.06815870824413789,0.2040198519752429
500,5,0.6,0.8,0.4,0.978,0.14749,0.0715018350282873,0.2624284664437149
500,5,0.6,0.8,0.5,0.991,0.18724000000000002,0.07561812283110776,0.3217626454391498
500,5,0.6,0.8,0.6000000000000001,0.995,0.22113999999999998,0.07744092908467394,0.38668591906093513
500,5,0.6,0.8,0.7000000000000001,1.0,0.26019,0.0833223049759577,0.44762540142400326
500,5,0.6,0.9,0.1,0.743,0.03805,0.049620153764973966,0.0793567892495658
500,5,0.6,0.9,0.2,0.883,0.07167,0.05616997566463925,0.14007319515167777
500,5,0.6,0.9,0.30000000000000004,0.955,0.11346,0.06441566407154224,0.19733828822608152
500,5,0.6,0.9,0.4,0.976,0.14331,0.0692917400939336,0.2658689526815796
500,5,0.6,0.9,0.5,0.993,0.18544,0.07470466643515107,0.32330047943051365
500,5,0.6,0.9,0.6000000000000001,0.996,0.22005000000000002,0.07683880335938152,0.38763423481421255
500,5,0.6,0.9,0.7000000000000001,0.998,0.25271,0.08047255266071614,0.4544641900084098
500,5,0.6,0.9,0.8,0.999,0.29573,0.08845615632386244,0.5119618149823286
500,5,0.7,0.6,0.1,0.815,0.06695999999999999,0.06949667753344894,0.07691943837548479
500,5,0.7,0.6,0.2,0.967,0.13544,0.06944515122763452,0.09479345969000182
500,5,0.7,0.6,0.30000000000000004,1.0,0.20344,0.06852490103649958,0.11838412055677065
500,5,0.7,0.6,0.4,1.0,0.26827999999999996,0.07056217556609645,0.14941285085293035
500,5,0.7,0.6,0.5,1.0,0.33574,0.06869331241955923,0.1780320195919824
500,5,0.7,0.7,0.1,0.815,0.06789,0.06703089616767062,0.07429468352446224
500,5,0.7,0.7,0.2,0.968,0.13597000000000004,0.0700568845087124,0.09488361291603521
500,5,0.7,0.7,0.30000000000000004,0.997,0.20116,0.07259424442973647,0.12261321299109655
500,5,0.7,0.7,0.4,1.0,0.27303999999999995,0.06930195640211871,0.14462641529126
500,5,0.7,0.7,0.5,1.0,0.34045,0.07133853577616159,0.17475783244249743
500,5,0.7,0.7,0.6000000000000001,1.0,0.4015600000000001,0.07169732845027706,0.21098293769876283
500,5,0.7,0.75,0.1,0.836,0.06546,0.06120567403872401,0.07025240209416331
500,5,0.7,0.75,0.2,0.974,0.13456,0.06758975347473,0.09405423967052205
500,5,0.7,0.75,0.30000000000000004,0.998,0.20261,0.06993839631618157,0.11988035702315876
500,5,0.7,0.75,0.4,1.0,0.2707,0.0702555751940431,0.14713735079849713
500,5,0.7,0.75,0.5,1.0,0.33602,0.07083909780465712,0.17861298944925588
500,5,0.7,0.75,0.6000000000000001,1.0,0.40284000000000003,0.07059970763904563,0.20940725870895696
500,5,0.7,0.8,0.1,0.861,0.06934,0.0610515494618416,0.06829055571599926
500,5,0.7,0.8,0.2,0.98,0.13326999999999997,0.06353616248990761,0.09211785928906513
500,5,0.7,0.8,0.30000000000000004,0.998,0.20168,0.0672450704475763,0.11909743909925188
500,5,0.7,0.8,0.4,1.0,0.2697,0.06828156685645381,0.14709112821649034
500,5,0.7,0.8,0.5,1.0,0.34091999999999995,0.0703213957391255,0.17391549672182752
500,5,0.7,0.8,0.6000000000000001,1.0,0.40249,0.07046179649118213,0.20969048619334174
500,5,0.7,0.8,0.7000000000000001,1.0,0.46907,0.07160979725612315,0.24176745024920132
500,5,0.7,0.9,0.1,0.901,0.06638000000000001,0.04816654041568291,0.0587196730236128
500,5,0.7,0.9,0.2,0.992,0.13884000000000002,0.055186048054738444,0.08235897036753193
500,5,0.7,0.9,0.30000000000000004,1.0,0.2028,0.06172657588243633,0.1151268865209166
500,5,0.7,0.9,0.4,1.0,0.26973,0.06574457733873912,0.14590510614779734
500,5,0.7,0.9,0.5,1.0,0.33791,0.0687812675280324,0.17606618073894825
500,5,0.7,0.9,0.6000000000000001,1.0,0.40687,0.07089802274837874,0.20571995527901524
500,5,0.7,0.9,0.7000000000000001,1.0,0.47204,0.07025933941316824,0.23853133966001203
500,5,0.7,0.9,0.8,1.0,0.5373900000000001,0.07224892945786678,0.27235766925129906
500,5,0.75,0.6,0.1,0.843,0.07769999999999999,0.06954672347959139,0.07300136985016104
500,5,0.75,0.6,0.2,0.986,0.15707,0.06899329804535492,0.08122992059580017
500,5,0.75,0.6,0.30000000000000004,0.999,0.23827999999999996,0.07075908739129165,0.0938679924148802
500,5,0.75,0.6,0.4,1.0,0.31724,0.06584160931749404,0.10573551910309044
500,5,0.75,0.6,0.5,1.0,0.39491999999999994,0.06450235774104814,0.1232809798792985
500,5,0.75,0.7,0.1,0.842,0.07827,0.06995856846234992,0.07322226437361794
500,5,0.75,0.7,0.2,0.987,0.15722999999999995,0.0674446133940723,0.07983420319637444
500,5,0.75,0.7,0.30000000000000004,1.0,0.23636000000000001,0.06998319832679875,0.09456637880346273
500,5,0.75,0.7,0.4,0.999,0.31551,0.07163987836514082,0.11075062076575465
500,5,0.75,0.7,0.5,1.0,0.39505,0.06719458767350696,0.12459975922930189
500,5,0.75,0.7,0.6000000000000001,1.0,0.47592,0.06489657283066007,0.14001142810499442
500,5,0.75,0.75,0.1,0.878,0.07845,0.06500556301750815,0.06845363394298362
500,5,0.75,0.75,0.2,0.983,0.15687,0.06871990632651885,0.0811042538958346
500,5,0.75,0.75,0.30000000000000004,1.0,0.23924,0.06874407718595216,0.09172131704244116
500,5,0.75,0.75,0.4,1.0,0.31534,0.06766581901568224,0.10835774084023718
500,5,0.75,0.75,0.5,1.0,0.39519000000000004,0.06950967914970903,0.1257453776486436
500,5,0.75,0.75,0.6000000000000001,1.0,0.47689,0.06756621265908792,0.14041616716033814
500,5,0.75,0.8,0.1,0.888,0.07806,0.0596908652927682,0.06356728718452598
